,type,GENRE,NOMBRE,source_type,source_DEF,source_EN,source_FUNCTN,source_GEN_REF,source_GP,source_NB,source_NEW,source_start,source_end,target_type,target_DEF,target_EN,target_FUNCTN,target_GEN_REF,target_GP,target_NB,target_NEW,target_start,target_end,source_id,target_id
Noreskal_1403084350125,ANAPHORE,,YES,N,DEF_SPLE,,TOPIC,SPEC,NO,PL,YES,931,944,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,946,948,Noreskal_1401903090331,Noreskal_1401903092480
Noreskal_1403084359662,ANAPHORE,,UNK,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,946,948,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,1004,1006,Noreskal_1401903092480,Noreskal_1401903114086
Noreskal_1403084370507,ANAPHORE,,UNK,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,1004,1006,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,1103,1105,Noreskal_1401903114086,Noreskal_1401903168896
Noreskal_1403084488314,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,499,507,N,Bare,,SUJ,GENE,NO,Bare,NO,1033,1041,Noreskal_1401902989910,Noreskal_1401903130615
Noreskal_1403084549019,ASSOC,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,499,507,N,Bare,,SUJ,GENE,NO,Bare,YES,1088,1095,Noreskal_1401902989910,Noreskal_1401903166260
Noreskal_1403084565538,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,955,959,N,Bare,,OBJ,GENE,NO,Bare,NO,1117,1121,Noreskal_1401903096232,Noreskal_1401903171118
Noreskal_1403084578391,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,1103,1105,PR,Bare,NO,SUJ,SPEC,NO,PL,NO,1123,1125,Noreskal_1401903168896,Noreskal_1401903182803
Noreskal_1403084617553,DIRECTE,,UNK,N,Bare,,SUJ,GENE,NO,Bare,YES,1088,1095,N,DEF_SPLE,,SUJ,GENE,NO,PL,NO,1183,1196,Noreskal_1401903166260,Noreskal_1401903206364
Noreskal_1403084631790,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,NO,SG,YES,1237,1244,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,1255,1257,Noreskal_1401903229163,Noreskal_1401903238127
Noreskal_1403084657885,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,1117,1121,N,Bare,,OBJ,GENE,NO,Bare,NO,1313,1317,Noreskal_1401903171118,Noreskal_1401903256117
Noreskal_1403084777526,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,YES,1337,1344,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,1346,1348,Noreskal_1403051007836,Noreskal_1401903267608
Noreskal_1403084799258,ANAPHORE,,YES,PR,Bare,NO,Other,SPEC,YES,SG,YES,1537,1543,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,1544,1545,Noreskal_1403051364800,Noreskal_1401903313088
Noreskal_1403084827368,DIRECTE,,UNK,N,DEF_DEM,,Other,SPEC,YES,Bare,YES,1414,1429,N,DEF_DEM,,Other,SPEC,YES,Bare,NO,1663,1678,Noreskal_1401903277882,Noreskal_1401903325684
Noreskal_1403084838211,ANAPHORE,,YES,N,DEF_SPLE,,OBJ,SPEC,NO,PL,YES,1732,1750,PR,DEF_SPLE,NO,OBJ,SPEC,NO,PL,NO,1767,1769,Noreskal_1401903338583,Noreskal_1401903366711
Noreskal_1403085115931,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,PL,NO,1767,1769,PR,DEF_SPLE,NO,OBJ,SPEC,NO,PL,NO,1820,1822,Noreskal_1401903366711,Noreskal_1401903372189
Noreskal_1403085155331,ASSOC,,NO,PR,INDEF,NO,SUJ,SPEC,NO,PL,YES,1852,1854,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,YES,1873,1884,Noreskal_1401903380557,Noreskal_1401903383264
Noreskal_1403085172218,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,PL,NO,1820,1822,PR,DEF_SPLE,NO,OBJ,SPEC,NO,PL,NO,1915,1917,Noreskal_1401903372189,Noreskal_1401903387419
Noreskal_1403085252963,ANAPHORE,,UNK,N,Bare,,SUJ,GENE,YES,Bare,YES,2629,2633,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,2647,2649,Noreskal_1401903460358,Noreskal_1403052476046
Noreskal_1403085264742,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,2647,2649,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,2693,2695,Noreskal_1403052476046,Noreskal_1401903477178
Noreskal_1403085303519,DIRECTE,,UNK,N,INDEF,,OBJ,GENE,NO,SG,YES,2727,2743,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,YES,2751,2758,Noreskal_1401903491717,Noreskal_1401903498555
Noreskal_1403085324831,ANAPHORE,,UNK,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,YES,2751,2758,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,2827,2829,Noreskal_1401903498555,Noreskal_1401903510921
Noreskal_1403085446181,ANAPHORE,,UNK,N,Bare,,Other,SPEC,NO,Bare,YES,3205,3220,PR,INDEF,NO,ATTR,SPEC,NO,SG,NO,3224,3226,Noreskal_1401903593787,Noreskal_1403053401110
Noreskal_1403086223391,ASSOC,,UNK,N,DEF_DEM,,OBJ,SPEC,NO,PL,NO,3020,3034,N,Bare,,OBJ,GENE,NO,Bare,YES,3049,3056,Noreskal_1401903540072,Noreskal_1401903544324
Noreskal_1403086226960,ASSOC,,UNK,N,DEF_DEM,,OBJ,SPEC,NO,PL,NO,3020,3034,N,Bare,,OBJ,GENE,NO,Bare,YES,2996,3008,Noreskal_1401903540072,Noreskal_1401903532773
Noreskal_1403086232561,ASSOC,,UNK,N,Bare,,Other,SPEC,NO,Bare,YES,3205,3220,N,Bare,,OBJ,GENE,NO,Bare,YES,3200,3205,Noreskal_1401903593787,Noreskal_1401903590798
Noreskal_1403086236067,ASSOC,,UNK,N,Bare,,Other,SPEC,NO,Bare,YES,3205,3220,N,Bare,,OBJ,GENE,NO,Bare,YES,3160,3164,Noreskal_1401903593787,Noreskal_1401903582478
Noreskal_1403086239193,ASSOC,,UNK,N,Bare,,Other,SPEC,NO,Bare,YES,3205,3220,N,Bare,,ATTR,GENE,NO,Bare,YES,3144,3148,Noreskal_1401903593787,Noreskal_1401903576427
Noreskal_1403086241525,ASSOC,,UNK,N,Bare,,Other,SPEC,NO,Bare,YES,3205,3220,N,Bare,,ATTR,GENE,NO,Bare,YES,3121,3124,Noreskal_1401903593787,Noreskal_1401903584943
Noreskal_1403086293095,DIRECTE,,UNK,N,INDEF,,Other,GENE,NO,SG,YES,3273,3291,N,Bare,,TOPIC,SPEC,NO,Bare,YES,3292,3298,Noreskal_1401903603163,Noreskal_1401903610282
Noreskal_1403086302744,ANAPHORE,,YES,N,Bare,,TOPIC,SPEC,NO,Bare,YES,3292,3298,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,3306,3307,Noreskal_1401903610282,Noreskal_1401903612469
Noreskal_1403086316428,ANAPHORE,,UNK,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,3306,3307,N,DEF_SPLE,,SUJ,SPEC,NO,SG,NO,3308,3309,Noreskal_1401903612469,Noreskal_1403053646929
Noreskal_1403086321699,ANAPHORE,,YES,N,DEF_SPLE,,SUJ,SPEC,NO,SG,NO,3308,3309,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3348,3350,Noreskal_1403053646929,Noreskal_1401903617218
Noreskal_1403086349969,ANAPHORE,,UNK,N,DEF_DEM,,OBJ,SPEC,NO,PL,NO,3020,3034,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,3316,3322,Noreskal_1401903540072,Noreskal_1401903614219
Noreskal_1403086352560,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,3316,3322,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,3357,3363,Noreskal_1401903614219,Noreskal_1401903620450
Noreskal_1403086391410,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3348,3350,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3404,3405,Noreskal_1401903617218,Noreskal_1401903624640
Noreskal_1403086396381,ANAPHORE,,UNK,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,3357,3363,PR,INDEF,NO,Other,SPEC,YES,SG,NO,3417,3419,Noreskal_1401903620450,Noreskal_1401903627482
Noreskal_1403086447322,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3404,3405,PR,Bare,NO,OBJ,SPEC,NO,SG,NO,3430,3431,Noreskal_1401903624640,Noreskal_1401903630059
Noreskal_1403086453441,ANAPHORE,,YES,PR,Bare,NO,OBJ,SPEC,NO,SG,NO,3430,3431,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,3463,3464,Noreskal_1401903630059,Noreskal_1401903634687
Noreskal_1403086461191,DIRECTE,,YES,PR,INDEF,NO,OBJ,SPEC,YES,SG,YES,3438,3444,PR,INDEF,NO,OBJ,SPEC,YES,SG,YES,3471,3477,Noreskal_1401903632027,Noreskal_1401903637966
Noreskal_1403086611011,DIRECTE,,YES,PR,INDEF,NO,OBJ,SPEC,YES,SG,YES,3438,3444,PR,INDEF,NO,OBJ,SPEC,YES,SG,YES,3471,3477,Noreskal_1401903632027,Noreskal_1401903637966
Noreskal_1403086695935,DIRECTE,,UNK,PR,INDEF,NO,OBJ,SPEC,YES,SG,YES,3471,3477,N,DEF_SPLE,,SUJ,SPEC,YES,PL,NO,3512,3523,Noreskal_1401903637966,Noreskal_1401903647599
Noreskal_1403086720132,ANAPHORE,,UNK,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,3463,3464,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3536,3538,Noreskal_1401903634687,Noreskal_1401903651062
Noreskal_1403086736863,ANAPHORE,,UNK,N,DEF_SPLE,,SUJ,SPEC,YES,PL,NO,3512,3523,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,3557,3558,Noreskal_1401903647599,Noreskal_1401903654437
Noreskal_1403086740733,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3536,3538,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3567,3568,Noreskal_1401903651062,Noreskal_1401903657012
Noreskal_1403086781227,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3567,3568,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3596,3597,Noreskal_1401903657012,Noreskal_1401903660863
Noreskal_1403086787426,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3596,3597,PR,Bare,NO,Other,SPEC,YES,SG,NO,3612,3613,Noreskal_1401903660863,Noreskal_1401903666099
Noreskal_1403086803338,ANAPHORE,,YES,PR,Bare,NO,Other,SPEC,YES,SG,NO,3612,3613,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3640,3642,Noreskal_1401903666099,Noreskal_1401903668759
Noreskal_1403086811832,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3640,3642,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,3668,3669,Noreskal_1401903668759,Noreskal_1401903673144
Noreskal_1403086830337,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,YES,3682,3684,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3710,3713,Noreskal_1401903675828,Noreskal_1401903682206
Noreskal_1403086833554,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,PL,YES,3695,3698,PR,INDEF,NO,OBJ,SPEC,NO,PL,NO,3723,3725,Noreskal_1401903679266,Noreskal_1401903685486
Noreskal_1403086843729,ANAPHORE,,UNK,PR,INDEF,NO,OBJ,SPEC,NO,PL,NO,3723,3725,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3733,3735,Noreskal_1401903685486,Noreskal_1401903688001
Noreskal_1403086862125,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3733,3735,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3802,3804,Noreskal_1401903688001,Noreskal_1401903697341
Noreskal_1403086878394,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3802,3804,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3824,3826,Noreskal_1401903697341,Noreskal_1401903709671
Noreskal_1403086925322,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3824,3826,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3856,3858,Noreskal_1401903709671,Noreskal_1401903716715
Noreskal_1403086930147,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,3816,3822,PR,INDEF,NO,OBJ,SPEC,YES,SG,NO,3834,3840,Noreskal_1401903702856,Noreskal_1401903707484
Noreskal_1403086945838,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3856,3858,PR,INDEF,NO,Other,SPEC,YES,PL,NO,3883,3885,Noreskal_1401903716715,Noreskal_1401903722375
Noreskal_1403086955227,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,YES,PL,NO,3883,3885,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3887,3889,Noreskal_1401903722375,Noreskal_1401903725777
Noreskal_1403086959608,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3887,3889,PR,INDEF,NO,Other,SPEC,YES,PL,NO,3911,3913,Noreskal_1401903725777,Noreskal_1401903733114
Noreskal_1403087072860,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,YES,PL,NO,3911,3913,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3925,3927,Noreskal_1401903733114,Noreskal_1403086972122
Noreskal_1403087281569,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,3925,3927,PR,INDEF,NO,Other,SPEC,NO,PL,NO,3983,3985,Noreskal_1403086972122,Noreskal_1403087157868
Noreskal_1403087288622,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,NO,PL,NO,3983,3985,PR,INDEF,NO,Other,SPEC,NO,PL,NO,4021,4023,Noreskal_1403087157868,Noreskal_1403087194029
Noreskal_1403087301843,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,NO,PL,NO,4021,4023,PR,Bare,NO,OBJ,SPEC,NO,PL,NO,4067,4069,Noreskal_1403087194029,Noreskal_1403087214839
Noreskal_1403087423062,DIRECTE,,YES,N,DEF_SPLE,,OBJ,SPEC,NO,PL,YES,4076,4084,N,DEF_SPLE,,OBJ,SPEC,NO,PL,YES,4086,4100,Noreskal_1401903750995,Noreskal_1401903760531
Noreskal_1403087462054,ANAPHORE,,YES,PR,Bare,NO,OBJ,SPEC,NO,PL,NO,4067,4069,PR,INDEF,NO,OBJ,SPEC,YES,PL,NO,4168,4170,Noreskal_1403087214839,Noreskal_1401903776297
Noreskal_1403087484878,ANAPHORE,,UNK,N,DEF_SPLE,,OBJ,SPEC,NO,PL,YES,4086,4100,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,4191,4194,Noreskal_1401903760531,Noreskal_1401903783912
Noreskal_1403087490605,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,YES,PL,NO,4168,4170,PR,INDEF,NO,OBJ,SPEC,NO,PL,NO,4184,4186,Noreskal_1401903776297,Noreskal_1401903786427
Noreskal_1403087506163,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,PL,NO,4184,4186,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,4297,4299,Noreskal_1401903786427,Noreskal_1401903813139
Noreskal_1403087544495,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,4297,4299,PR,INDEF,NO,Other,SPEC,YES,PL,NO,4325,4327,Noreskal_1401903813139,Noreskal_1401903819175
Noreskal_1403087550199,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,YES,PL,NO,4325,4327,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,4345,4347,Noreskal_1401903819175,Noreskal_1403059233776
Noreskal_1403087563215,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,4345,4347,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,4380,4382,Noreskal_1403059233776,Noreskal_1401903836036
Noreskal_1403087582392,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,4380,4382,PR,INDEF,NO,Other,SPEC,YES,PL,NO,4395,4398,Noreskal_1401903836036,Noreskal_1401903833825
Noreskal_1403087591224,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,YES,PL,NO,4395,4398,PR,Bare,NO,Other,SPEC,NO,SG,NO,4437,4439,Noreskal_1401903833825,Noreskal_1401903855046
Noreskal_1403087621169,DIRECTE,,YES,N,DEF_SPLE,,OBJ,GENE,NO,Bare,YES,4390,4397,N,DEF_SPLE,,OBJ,GENE,NO,Bare,NO,4432,4439,Noreskal_1401903831760,Noreskal_1401903852362
Noreskal_1403087653704,ANAPHORE,,YES,PR,Bare,NO,Other,SPEC,NO,SG,NO,4437,4439,PR,INDEF,NO,OBJ,SPEC,NO,PL,NO,4495,4497,Noreskal_1401903855046,Noreskal_1401903869055
Noreskal_1403087677250,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,PL,NO,4495,4497,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,4521,4523,Noreskal_1401903869055,Noreskal_1401903885321
Noreskal_1403087679953,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,4521,4523,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,4540,4542,Noreskal_1401903885321,Noreskal_1401903888067
Noreskal_1403087700563,ASSOC,,UNK,N,DEF_SPLE,,Other,GENE,YES,Bare,NO,4286,4296,N,INDEF,,Other,GENE,NO,Bare,YES,4258,4272,Noreskal_1401903803834,Noreskal_1401903797541
Noreskal_1403087733035,INDIRECTE,UNK,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,4540,4542,N,DEF_DEM,,TOPIC,SPEC,NO,PL,YES,4647,4660,Noreskal_1401903888067,Noreskal_1401903898369
Noreskal_1403087740039,ANAPHORE,,YES,N,DEF_DEM,,TOPIC,SPEC,NO,PL,YES,4647,4660,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,4661,4663,Noreskal_1401903898369,Noreskal_1401903900301
Noreskal_1403087779338,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,4661,4663,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,4709,4711,Noreskal_1401903900301,Noreskal_1401903914988
Noreskal_1403087842470,DIRECTE,,YES,N,Bare,,SUJ,GENE,NO,Bare,NO,1033,1041,N,Bare,,SUJ,GENE,NO,Bare,NO,4814,4821,Noreskal_1401903130615,Noreskal_1401903930938
Noreskal_1403087984605,ASSOC_PRONOM,,NO,N,Bare,,SUJ,GENE,NO,Bare,NO,4814,4821,PR,Bare,NO,Other,SPEC,NO,SG,NO,4903,4905,Noreskal_1401903930938,Noreskal_1401903937402
Noreskal_1403088007160,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,YES,4957,4969,N,Bare,,ATTR,SPEC,NO,Bare,NO,5087,5099,Noreskal_1401903944825,Noreskal_1401903975066
Noreskal_1403088052864,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,4709,4711,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5228,5230,Noreskal_1401903914988,Noreskal_1401903994191
Noreskal_1403088122434,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5228,5230,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5268,5270,Noreskal_1401903994191,Noreskal_1401903996118
Noreskal_1403088138378,DIRECTE,,UNK,N,Bare,,Other,GENE,NO,Bare,YES,4499,4503,N,Bare,,Other,SPEC,NO,Bare,NO,5241,5246,Noreskal_1401903872212,Noreskal_1401903990933
Noreskal_1403088291789,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,SG,YES,5321,5323,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5338,5340,Noreskal_1401903999495,Noreskal_1401904003516
Noreskal_1403088293833,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5338,5340,PR,INDEF,NO,OBJ,SPEC,NO,PL,NO,5345,5347,Noreskal_1401904003516,Noreskal_1401904005462
Noreskal_1403088298011,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,PL,NO,5345,5347,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5393,5395,Noreskal_1401904005462,Noreskal_1401904019819
Noreskal_1403088303992,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,NO,5408,5413,N,Bare,,Other,GENE,NO,Bare,NO,5421,5426,Noreskal_1401904028089,Noreskal_1401904029185
Noreskal_1403088315356,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5393,5395,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5434,5436,Noreskal_1401904019819,Noreskal_1401904042123
Noreskal_1403088418389,DIRECTE,,UNK,N,Bare,,ATTR,GENE,NO,Bare,NO,5331,5336,N,Bare,,Other,GENE,YES,Bare,NO,5479,5483,Noreskal_1401904001754,Noreskal_1401904051016
Noreskal_1403088430136,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5434,5436,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5484,5486,Noreskal_1401904042123,Noreskal_1401904053194
Noreskal_1403088446098,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5484,5486,PR,INDEF,NO,Other,SPEC,YES,PL,NO,5510,5512,Noreskal_1401904053194,Noreskal_1401904061549
Noreskal_1403088452143,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,YES,PL,NO,5510,5512,PR,INDEF,NO,Other,SPEC,NO,PL,NO,5527,5529,Noreskal_1401904061549,Noreskal_1401904067191
Noreskal_1403088456810,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,NO,PL,NO,5527,5529,PR,INDEF,NO,OBJ,SPEC,NO,PL,NO,5534,5536,Noreskal_1401904067191,Noreskal_1401904069849
Noreskal_1403088463868,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,PL,NO,5534,5536,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5569,5571,Noreskal_1401904069849,Noreskal_1401904076055
Noreskal_1403088468088,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5569,5571,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5598,5600,Noreskal_1401904076055,Noreskal_1401904077987
Noreskal_1403088484523,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5598,5600,PR,DEF_SPLE,NO,Other,SPEC,YES,PL,NO,5612,5614,Noreskal_1401904077987,Noreskal_1401904090939
Noreskal_1403088491171,ANAPHORE,,YES,PR,DEF_SPLE,NO,Other,SPEC,YES,PL,NO,5612,5614,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5620,5622,Noreskal_1401904090939,Noreskal_1401904093692
Noreskal_1403088495796,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5620,5622,PR,INDEF,NO,Other,SPEC,YES,PL,NO,5633,5635,Noreskal_1401904093692,Noreskal_1401904097931
Noreskal_1403088520180,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,YES,PL,NO,5633,5635,PR,INDEF,NO,Other,SPEC,NO,PL,NO,5718,5720,Noreskal_1401904097931,Noreskal_1401904102787
Noreskal_1403088542085,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,NO,PL,NO,5718,5720,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5765,5767,Noreskal_1401904102787,Noreskal_1401904111175
Noreskal_1403088546706,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5765,5767,PR,INDEF,NO,OBJ,SPEC,NO,PL,NO,5772,5774,Noreskal_1401904111175,Noreskal_1401904114351
Noreskal_1403088566397,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,PL,NO,5772,5774,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5806,5808,Noreskal_1401904114351,Noreskal_1401904124632
Noreskal_1403088580372,DIRECTE,,UNK,N,Bare,,Other,SPEC,NO,Bare,YES,5841,5845,N,Bare,,Other,SPEC,NO,Bare,NO,5860,5863,Noreskal_1401904127689,Noreskal_1401904133183
Noreskal_1403088584644,DIRECTE,,UNK,N,Bare,,ATTR,GENE,NO,Bare,NO,5760,5764,N,Bare,,Other,SPEC,NO,Bare,YES,5841,5845,Noreskal_1401904109117,Noreskal_1401904127689
Noreskal_1403088592989,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5806,5808,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5846,5848,Noreskal_1401904124632,Noreskal_1401904130603
Noreskal_1403088752211,INDIRECTE,UNK,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,5846,5848,N,INDEF,,ATTR,SPEC,NO,PL,NO,5904,5911,Noreskal_1401904130603,Noreskal_1401904189162
Noreskal_1403088793762,ANAPHORE,,YES,PR,INDEF,NO,ATTR,SPEC,NO,SG,YES,5932,5934,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,5935,5936,Noreskal_1401904207345,Noreskal_1403081194040
Noreskal_1403088802297,ANAPHORE,,YES,N,INDEF,,ATTR,SPEC,NO,PL,NO,5904,5911,PR,INDEF,NO,Other,SPEC,YES,PL,NO,5942,5944,Noreskal_1401904189162,Noreskal_1401904204799
Noreskal_1403088813344,ANAPHORE,,YES,N,DEF_SPLE,,ATTR,SPEC,NO,Bare,YES,5937,5944,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,5966,5967,Noreskal_1401904202756,Noreskal_1401904221988
Noreskal_1403088829090,DIRECTE,,UNK,N,Bare,,SUJ,SPEC,NO,Bare,NO,5980,5988,N,Bare,,Other,GENE,YES,Bare,NO,6040,6046,Noreskal_1401904225235,Noreskal_1401904232040
Noreskal_1403088848204,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,YES,PL,NO,5942,5944,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,6027,6029,Noreskal_1401904204799,Noreskal_1401904245730
Noreskal_1403088851615,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,6027,6029,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,6048,6050,Noreskal_1401904245730,Noreskal_1401904247833
Noreskal_1403088867793,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,6048,6050,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,6066,6068,Noreskal_1401904247833,Noreskal_1401904250647
